hospital_name,payer_name,code,code_type,description,negotiated_rate,cash_price,setting,gross_charge,charge_min,charge_max,effective_price,source_file,is_outlier,payer_group,payer_canonical
Swedish Medical Center Issaquah,UnitedHealthCare - All Commercial Plans,786,DRG,Cesarean section without sterilization with MCC,21990.0,,inpatient,,5736.79,37632.62,21990.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center Issaquah,UnitedHealthCare - Medicaid Managed Care Plan,786,DRG,Cesarean section without sterilization with MCC,9496.81,,inpatient,,5736.79,37632.62,9496.81,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,17352.0,,inpatient,,6546.6,27000.0,17352.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Amerigroup - Medicaid Managed Care Plan,787,DRG,Cesarean section without sterilization with CC,6991.54,,inpatient,,6546.6,27000.0,6991.54,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Amerigroup,Amerigroup - Medicaid
Swedish Medical Center Issaquah,Blue Cross - Premera Heritage Signature Exchange,787,DRG,Cesarean section without sterilization with CC,13531.44,,inpatient,,6546.6,27000.0,13531.44,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Exchange
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,17165.18,,inpatient,,6546.6,27000.0,17165.18,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,27000.0,,inpatient,,6546.6,27000.0,27000.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Blue Shield - Uniform Medical Plan Exchange,787,DRG,Cesarean section without sterilization with CC,22422.43,,inpatient,,6546.6,27000.0,22422.43,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center Issaquah,Cigna - All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,14679.04,,inpatient,,6546.6,27000.0,14679.04,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Cigna,Cigna - Commercial
Swedish Medical Center Issaquah,Community Health Plan - Medicaid Managed Care Plan,787,DRG,Cesarean section without sterilization with CC,7869.45,,inpatient,,6546.6,27000.0,7869.45,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Medicaid
Swedish Medical Center Issaquah,Coordinated Care - Ambetter Exchange,787,DRG,Cesarean section without sterilization with CC,15752.65,,inpatient,,6546.6,27000.0,15752.65,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center Issaquah,Coordinated Care - Cascade Care Select Exchange,787,DRG,Cesarean section without sterilization with CC,12834.76,,inpatient,,6546.6,27000.0,12834.76,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center Issaquah,Coordinated Care - Medicaid Managed Care Plan,787,DRG,Cesarean section without sterilization with CC,6991.54,,inpatient,,6546.6,27000.0,6991.54,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Medicaid
Swedish Medical Center Issaquah,First Choice - All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,25123.03,,inpatient,,6546.6,27000.0,25123.03,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,First Choice Health,First Choice Health - Commercial
Swedish Medical Center Issaquah,First Choice - Health Administrators All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,23683.96,,inpatient,,6546.6,27000.0,23683.96,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,First Choice Health,First Choice Health - Commercial
Swedish Medical Center Issaquah,Kaiser - All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,12821.09,,inpatient,,6546.6,27000.0,12821.09,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Commercial
Swedish Medical Center Issaquah,Molina - Exchange,787,DRG,Cesarean section without sterilization with CC,15749.69,,inpatient,,6546.6,27000.0,15749.69,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Exchange
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,787,DRG,Cesarean section without sterilization with CC,6546.6,,inpatient,,6546.6,27000.0,6546.6,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center Issaquah,UnitedHealthCare - All Commercial Plans,787,DRG,Cesarean section without sterilization with CC,23639.0,,inpatient,,6546.6,27000.0,23639.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center Issaquah,UnitedHealthCare - Medicaid Managed Care Plan,787,DRG,Cesarean section without sterilization with CC,6991.51,,inpatient,,6546.6,27000.0,6991.51,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,788,DRG,Cesarean section without sterilization without CC/MCC,17352.0,,inpatient,,5476.47,23639.0,17352.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Amerigroup - Medicaid Managed Care Plan,788,DRG,Cesarean section without sterilization without CC/MCC,5737.26,,inpatient,,5476.47,23639.0,5737.26,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Amerigroup,Amerigroup - Medicaid
Swedish Medical Center Issaquah,Blue Cross - Premera Heritage Signature Exchange,788,DRG,Cesarean section without sterilization without CC/MCC,11163.58,,inpatient,,5476.47,23639.0,11163.58,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Exchange
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,788,DRG,Cesarean section without sterilization without CC/MCC,14056.98,,inpatient,,5476.47,23639.0,14056.98,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,788,DRG,Cesarean section without sterilization without CC/MCC,23000.0,,inpatient,,5476.47,23639.0,23000.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Blue Shield - Uniform Medical Plan Exchange,788,DRG,Cesarean section without sterilization without CC/MCC,18062.28,,inpatient,,5476.47,23639.0,18062.28,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Swedish Medical Center Issaquah,Cigna - All Commercial Plans,788,DRG,Cesarean section without sterilization without CC/MCC,14679.04,,inpatient,,5476.47,23639.0,14679.04,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Cigna,Cigna - Commercial
Swedish Medical Center Issaquah,Community Health Plan - Cascade Care Exchange,788,DRG,Cesarean section without sterilization without CC/MCC,11725.87,,inpatient,,5476.47,23639.0,11725.87,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Exchange
Swedish Medical Center Issaquah,Community Health Plan - Medicaid Managed Care Plan,788,DRG,Cesarean section without sterilization without CC/MCC,5476.47,,inpatient,,5476.47,23639.0,5476.47,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Medicaid
Swedish Medical Center Issaquah,Coordinated Care - Ambetter Exchange,788,DRG,Cesarean section without sterilization without CC/MCC,12414.84,,inpatient,,5476.47,23639.0,12414.84,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Swedish Medical Center Issaquah,Coordinated Care - Medicaid Managed Care Plan,788,DRG,Cesarean section without sterilization without CC/MCC,5737.26,,inpatient,,5476.47,23639.0,5737.26,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Coordinated Care,Coordinated Care - Medicaid
Swedish Medical Center Issaquah,Kaiser - All Commercial Plans,788,DRG,Cesarean section without sterilization without CC/MCC,10712.94,,inpatient,,5476.47,23639.0,10712.94,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Commercial
Swedish Medical Center Issaquah,Molina - Exchange,788,DRG,Cesarean section without sterilization without CC/MCC,11961.56,,inpatient,,5476.47,23639.0,11961.56,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Exchange
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,788,DRG,Cesarean section without sterilization without CC/MCC,5580.79,,inpatient,,5476.47,23639.0,5580.79,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center Issaquah,Providence Health Plan - Signature/Choice Network Other Commercial Plan,788,DRG,Cesarean section without sterilization without CC/MCC,13205.26,,inpatient,,5476.47,23639.0,13205.26,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Providence Health Plan,Providence Health Plan - Commercial
Swedish Medical Center Issaquah,UnitedHealthCare - ACO Tiered Other Commercial Plan,788,DRG,Cesarean section without sterilization without CC/MCC,18088.0,,inpatient,,5476.47,23639.0,18088.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center Issaquah,UnitedHealthCare - All Commercial Plans,788,DRG,Cesarean section without sterilization without CC/MCC,23639.0,,inpatient,,5476.47,23639.0,23639.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center Issaquah,UnitedHealthCare - Medicaid Managed Care Plan,788,DRG,Cesarean section without sterilization without CC/MCC,6364.38,,inpatient,,5476.47,23639.0,6364.38,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Swedish Medical Center Issaquah,Aetna - All Commercial Plans,797,DRG,Vaginal delivery with sterilization/D&C with CC,16936.0,,inpatient,,5270.26,17993.84,16936.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Aetna,Aetna - Commercial
Swedish Medical Center Issaquah,Amerigroup - Medicaid Managed Care Plan,797,DRG,Vaginal delivery with sterilization/D&C with CC,7280.2,,inpatient,,5270.26,17993.84,7280.2,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Amerigroup,Amerigroup - Medicaid
Swedish Medical Center Issaquah,Blue Cross - Premera All Commercial Plans,797,DRG,Vaginal delivery with sterilization/D&C with CC,14951.25,,inpatient,,5270.26,17993.84,14951.25,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Swedish Medical Center Issaquah,Blue Shield - Regence All Commercial Plans,797,DRG,Vaginal delivery with sterilization/D&C with CC,17993.84,,inpatient,,5270.26,17993.84,17993.84,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Swedish Medical Center Issaquah,Cigna - All Commercial Plans,797,DRG,Vaginal delivery with sterilization/D&C with CC,9624.06,,inpatient,,5270.26,17993.84,9624.06,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Cigna,Cigna - Commercial
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,797,DRG,Vaginal delivery with sterilization/D&C with CC,5270.26,,inpatient,,5270.26,17993.84,5270.26,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Swedish Medical Center Issaquah,UnitedHealthCare - All Commercial Plans,797,DRG,Vaginal delivery with sterilization/D&C with CC,13006.14,,inpatient,,5270.26,17993.84,13006.14,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Swedish Medical Center Issaquah,Molina - Medicaid Managed Care Plan,798,DRG,Vaginal delivery with sterilization/D&C without CC/MCC,5270.26,,inpatient,,5270.26,5270.26,5270.26,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/910433740_swedish-medical-center-issaquah_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
